TITLE="fun3d_case_title"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "C_L" "C_D" "C_M_x" "C_M_y" "C_M_z" "Wall Time" "C_x" "C_y" "C_z" "C_Lp" "C_Dp" "C_Lv" "C_Dv" "C_M_xp" "C_M_yp" "C_M_zp" "C_M_xv" "C_M_yv" "C_M_zv" "C_xp" "C_yp" "C_zp" "C_xv" "C_yv" "C_zv"
ZONE  I=100 F=POINT
1  0.1414278199E-04  0.7070313988E-05  0.7726504965E-16  0.1234127897E-06  0.3712480272E-04  0.8041306686E+00  0.8962511163E+00  0.1819371995E+01 -0.1504697562E+01 -0.2688329466E+01  0.1098554896E+02  0.8820805976E+00 -0.5374635288E+00  0.8196499344E+00  0.8041306686E+00  0.8962511163E+00  0.0000000000E+00  0.0000000000E+00  0.1819371995E+01 -0.1504697562E+01 -0.2688329466E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.8820805976E+00 -0.5374635288E+00  0.8196499344E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
2  0.8567734864E-05  0.3399450962E-05  0.1108605374E-05  0.5520029747E-05  0.2287960206E-04  0.1031287127E+01  0.1455421107E+01  0.2385204843E+01 -0.1899933766E+01 -0.4315760132E+01  0.1650440000E+02  0.1437200998E+01 -0.8640882800E+00  0.1056530658E+01  0.1031287127E+01  0.1455421107E+01  0.0000000000E+00  0.0000000000E+00  0.2385204843E+01 -0.1899933766E+01 -0.4315760132E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1437200998E+01 -0.8640882800E+00  0.1056530658E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
3  0.5654206536E-05  0.2030282291E-05  0.1544390771E-05  0.5720201486E-05  0.1504906757E-04  0.9977274862E+00  0.1602473045E+01  0.2342268246E+01 -0.1818531225E+01 -0.4713820168E+01  0.2196035000E+02  0.1584816235E+01 -0.9465526790E+00  0.1025542538E+01  0.9977274862E+00  0.1602473045E+01  0.0000000000E+00  0.0000000000E+00  0.2342268246E+01 -0.1818531225E+01 -0.4713820168E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1584816235E+01 -0.9465526790E+00  0.1025542538E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
4  0.4883828800E-05  0.2171438883E-05  0.1582648993E-05  0.4948812207E-05  0.1288922593E-04  0.9441590230E+00  0.1511246087E+01  0.2214213550E+01 -0.1715909289E+01 -0.4426408572E+01  0.2752930000E+02  0.1494538070E+01 -0.8932718445E+00  0.9703901039E+00  0.9441590230E+00  0.1511246087E+01  0.0000000000E+00  0.0000000000E+00  0.2214213550E+01 -0.1715909289E+01 -0.4426408572E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1494538070E+01 -0.8932718445E+00  0.9703901039E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
5  0.4455387335E-05  0.2137496764E-05  0.1560098417E-05  0.4666615267E-05  0.1171127995E-04  0.9375083317E+00  0.1400454552E+01  0.2183010502E+01 -0.1713439305E+01 -0.4091636276E+01  0.3308152500E+02  0.1383879480E+01 -0.8307862952E+00  0.9618068467E+00  0.9375083317E+00  0.1400454552E+01  0.0000000000E+00  0.0000000000E+00  0.2183010502E+01 -0.1713439305E+01 -0.4091636276E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1383879480E+01 -0.8307862952E+00  0.9618068467E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
6  0.4231354995E-05  0.2210175938E-05  0.1627563278E-05  0.4576773907E-05  0.1104409732E-04  0.9469747489E+00  0.1306238839E+01  0.2192105647E+01 -0.1748833397E+01 -0.3808399666E+01  0.3866747500E+02  0.1289512904E+01 -0.7778024551E+00  0.9696275311E+00  0.9469747489E+00  0.1306238839E+01  0.0000000000E+00  0.0000000000E+00  0.2192105647E+01 -0.1748833397E+01 -0.3808399666E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1289512904E+01 -0.7778024551E+00  0.9696275311E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
7  0.4164741164E-05  0.2427890539E-05  0.1785581521E-05  0.4658290348E-05  0.1075543901E-04  0.9489658785E+00  0.1202491377E+01  0.2186200240E+01 -0.1773355632E+01 -0.3498351700E+01  0.4420837500E+02  0.1185746493E+01 -0.7183994455E+00  0.9698077147E+00  0.9489658785E+00  0.1202491377E+01  0.0000000000E+00  0.0000000000E+00  0.2186200240E+01 -0.1773355632E+01 -0.3498351700E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1185746493E+01 -0.7183994455E+00  0.9698077147E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
8  0.4179033672E-05  0.2765848540E-05  0.2029820125E-05  0.4843715010E-05  0.1061942419E-04  0.9418448341E+00  0.1079778132E+01  0.2157682451E+01 -0.1780557695E+01 -0.3134412944E+01  0.4933244948E+02  0.1063176218E+01 -0.6471356817E+00  0.9605461134E+00  0.9418448341E+00  0.1079778132E+01  0.0000000000E+00  0.0000000000E+00  0.2157682451E+01 -0.1780557695E+01 -0.3134412944E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1063176218E+01 -0.6471356817E+00  0.9605461134E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
9  0.4267765000E-05  0.3148558387E-05  0.2316811179E-05  0.5035923539E-05  0.1061238160E-04  0.9301384825E+00  0.9437413873E+00  0.2115556770E+01 -0.1777249249E+01 -0.2733189486E+01  0.5451845000E+02  0.9273644961E+00 -0.5675243805E+00  0.9464673761E+00  0.9301384825E+00  0.9437413873E+00  0.0000000000E+00  0.0000000000E+00  0.2115556770E+01 -0.1777249249E+01 -0.2733189486E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.9273644961E+00 -0.5675243805E+00  0.9464673761E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
10  0.4446617179E-05  0.3501112276E-05  0.2600264391E-05  0.5192630774E-05  0.1078554180E-04  0.9143950196E+00  0.8016149623E+00  0.2061294997E+01 -0.1762699098E+01 -0.2315105704E+01  0.5974735000E+02  0.7855344789E+00 -0.4837681915E+00  0.9282458630E+00  0.9143950196E+00  0.8016149623E+00  0.0000000000E+00  0.0000000000E+00  0.2061294997E+01 -0.1762699098E+01 -0.2315105704E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.7855344789E+00 -0.4837681915E+00  0.9282458630E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
