TITLE="fun3d_case_title"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "C_L" "C_D" "C_M_x" "C_M_y" "C_M_z" "Wall Time" "C_x" "C_y" "C_z" "C_Lp" "C_Dp" "C_Lv" "C_Dv" "C_M_xp" "C_M_yp" "C_M_zp" "C_M_xv" "C_M_yv" "C_M_zv" "C_xp" "C_yp" "C_zp" "C_xv" "C_yv" "C_zv"
ZONE  I=100 F=POINT
1  0.1329022802E-01  0.6628948982E-02  0.5043834811E-03  0.3688923529E-02  0.3490778099E-01 -0.1104333784E+00  0.1637571371E+01  0.1769871486E+01 -0.5320683614E+01  0.2052815397E+00  0.5450593177E+02  0.1641106773E+01  0.5169324280E+00 -0.2457816973E-01 -0.1104333784E+00  0.1637571371E+01  0.0000000000E+00  0.0000000000E+00  0.1769871486E+01 -0.5320683614E+01  0.2052815397E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1641106773E+01  0.5169324280E+00 -0.2457816973E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
2  0.9757058805E-02  0.4983845267E-02  0.1234116171E-02  0.8466394895E-02  0.2558161058E-01 -0.1787360268E+00  0.2748548571E+01  0.2644797916E+01 -0.8927065434E+01  0.2066283406E+00  0.5806333021E+02  0.2754136102E+01  0.7718169777E+00 -0.3464315754E-01 -0.1787360268E+00  0.2748548571E+01  0.0000000000E+00  0.0000000000E+00  0.2644797916E+01 -0.8927065434E+01  0.2066283406E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.2754136102E+01  0.7718169777E+00 -0.3464315754E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
3  0.7601935447E-02  0.3917874625E-02  0.1557320803E-02  0.8885961317E-02  0.1985771362E-01 -0.2087424125E+00  0.3243726463E+01  0.2804043198E+01 -0.1055169651E+02  0.1220519911E+00  0.6148483021E+02  0.3250205783E+01  0.8140685520E+00 -0.3869281202E-01 -0.2087424125E+00  0.3243726463E+01  0.0000000000E+00  0.0000000000E+00  0.2804043198E+01 -0.1055169651E+02  0.1220519911E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.3250205783E+01  0.8140685520E+00 -0.3869281202E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
4  0.5657628619E-02  0.2986648447E-02  0.1717790954E-02  0.7583804014E-02  0.1468424759E-01 -0.2084371503E+00  0.3141007555E+01  0.2473203946E+01 -0.1025368602E+02  0.3728992896E-01  0.6476498021E+02  0.3147611671E+01  0.7073545782E+00 -0.4376386048E-01 -0.2084371503E+00  0.3141007555E+01  0.0000000000E+00  0.0000000000E+00  0.2473203946E+01 -0.1025368602E+02  0.3728992896E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.3147611671E+01  0.7073545782E+00 -0.4376386048E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
5  0.5036331724E-02  0.2699473644E-02  0.1731035097E-02  0.6128116949E-02  0.1301801145E-01 -0.1944264901E+00  0.2707875120E+01  0.2067643412E+01 -0.8847848871E+01  0.2664989951E-01  0.6836448021E+02  0.2714339568E+01  0.5736412599E+00 -0.5244080158E-01 -0.1944264901E+00  0.2707875120E+01  0.0000000000E+00  0.0000000000E+00  0.2067643412E+01 -0.8847848871E+01  0.2664989951E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.2714339568E+01  0.5736412599E+00 -0.5244080158E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
6  0.4632479484E-02  0.2509918811E-02  0.1726464925E-02  0.5298280600E-02  0.1193282382E-01 -0.1781244582E+00  0.2196211004E+01  0.1804866406E+01 -0.7129384487E+01  0.8708119154E-01  0.7200588021E+02  0.2202523487E+01  0.4788504597E+00 -0.6293954182E-01 -0.1781244582E+00  0.2196211004E+01  0.0000000000E+00  0.0000000000E+00  0.1804866406E+01 -0.7129384487E+01  0.8708119154E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.2202523487E+01  0.4788504597E+00 -0.6293954182E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
7  0.4208107567E-02  0.2307578901E-02  0.1727735181E-02  0.4891409905E-02  0.1078797455E-01 -0.1631775621E+00  0.1753046957E+01  0.1669313611E+01 -0.5590021845E+01  0.1606012534E+00  0.7559148021E+02  0.1759184521E+01  0.4216822698E+00 -0.7120654410E-01 -0.1631775621E+00  0.1753046957E+01  0.0000000000E+00  0.0000000000E+00  0.1669313611E+01 -0.5590021845E+01  0.1606012534E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1759184521E+01  0.4216822698E+00 -0.7120654410E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
8  0.3824940449E-02  0.2124714077E-02  0.1702892641E-02  0.4486573259E-02  0.9756415065E-02 -0.1486499704E+00  0.1425193247E+01  0.1543742142E+01 -0.4417030267E+01  0.1890135732E+00  0.7893915521E+02  0.1431019808E+01  0.3711907840E+00 -0.7385739931E-01 -0.1486499704E+00  0.1425193247E+01  0.0000000000E+00  0.0000000000E+00  0.1543742142E+01 -0.4417030267E+01  0.1890135732E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1431019808E+01  0.3711907840E+00 -0.7385739931E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
9  0.3458974329E-02  0.1963265647E-02  0.1640736659E-02  0.4016880049E-02  0.8784910577E-02 -0.1327279193E+00  0.1202248667E+01  0.1342034462E+01 -0.3615012473E+01  0.1500729296E+00  0.8228658021E+02  0.1207547470E+01  0.3055485433E+00 -0.6962518662E-01 -0.1327279193E+00  0.1202248667E+01  0.0000000000E+00  0.0000000000E+00  0.1342034462E+01 -0.3615012473E+01  0.1500729296E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1207547470E+01  0.3055485433E+00 -0.6962518662E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
10  0.3039212542E-02  0.1807652195E-02  0.1571793204E-02  0.3502996477E-02  0.7685918610E-02 -0.1144056145E+00  0.1053598773E+01  0.1053706830E+01 -0.3112112443E+01  0.5815684761E-01  0.8577128802E+02  0.1058142380E+01  0.2249104489E+00 -0.5910772628E-01 -0.1144056145E+00  0.1053598773E+01  0.0000000000E+00  0.0000000000E+00  0.1053706830E+01 -0.3112112443E+01  0.5815684761E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1058142380E+01  0.2249104489E+00 -0.5910772628E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
11  0.2541816048E-02  0.1653778909E-02  0.1539664173E-02  0.2921854371E-02  0.6382292177E-02 -0.9361381549E-01  0.9461662804E+00  0.7175391122E+00 -0.2808350282E+01 -0.5470936237E-01  0.8916253021E+02  0.9497689609E+00  0.1425375579E+00 -0.4396700396E-01 -0.9361381549E-01  0.9461662804E+00  0.0000000000E+00  0.0000000000E+00  0.7175391122E+00 -0.2808350282E+01 -0.5470936237E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.9497689609E+00  0.1425375579E+00 -0.4396700396E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
