TITLE="fun3d_case_title"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "C_L" "C_D" "C_M_x" "C_M_y" "C_M_z" "Wall Time" "C_x" "C_y" "C_z" "C_Lp" "C_Dp" "C_Lv" "C_Dv" "C_M_xp" "C_M_yp" "C_M_zp" "C_M_xv" "C_M_yv" "C_M_zv" "C_xp" "C_yp" "C_zp" "C_xv" "C_yv" "C_zv"
ZONE  I=50 F=POINT
1  0.2838047785E-02  0.1416510183E-02  0.1040768865E-03  0.7934767332E-03  0.7449722358E-02  0.2109444404E+01  0.3931293985E+01  0.2200382465E+02 -0.2111865984E+02  0.2587173762E+02  0.1080196510E+02  0.3893880349E+01  0.4403888546E+01  0.2177733666E+01  0.2109444404E+01  0.3931293985E+01  0.0000000000E+00  0.0000000000E+00  0.2200382465E+02 -0.2111865984E+02  0.2587173762E+02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.3893880349E+01  0.4403888546E+01  0.2177733666E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
2  0.2067540947E-02  0.1053472556E-02  0.2561687552E-03  0.1816942950E-02  0.5416739763E-02  0.3255564432E+01  0.6124893778E+01  0.2750396974E+02 -0.3195477835E+02  0.3287488620E+02  0.1685382865E+02  0.6067143493E+01  0.5307512213E+01  0.3361962729E+01  0.3255564432E+01  0.6124893778E+01  0.0000000000E+00  0.0000000000E+00  0.2750396974E+02 -0.3195477835E+02  0.3287488620E+02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.6067143493E+01  0.5307512213E+01  0.3361962729E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
3  0.1596137529E-02  0.8180738149E-03  0.3259617604E-03  0.1887819667E-02  0.4162196188E-02  0.3526029139E+01  0.6665003646E+01  0.2600102022E+02 -0.3418985750E+02  0.3132743893E+02  0.2258045365E+02  0.6602450840E+01  0.4867880229E+01  0.3641812460E+01  0.3526029139E+01  0.6665003646E+01  0.0000000000E+00  0.0000000000E+00  0.2600102022E+02 -0.3418985750E+02  0.3132743893E+02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.6602450840E+01  0.4867880229E+01  0.3641812460E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
4  0.1169420019E-02  0.6148765076E-03  0.3615219758E-03  0.1592981406E-02  0.3027974309E-02  0.3362381642E+01  0.6375090427E+01  0.2389397365E+02 -0.3251205994E+02  0.2898139607E+02  0.2843815833E+02  0.6315437819E+01  0.4395474849E+01  0.3473130205E+01  0.3362381642E+01  0.6375090427E+01  0.0000000000E+00  0.0000000000E+00  0.2389397365E+02 -0.3251205994E+02  0.2898139607E+02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.6315437819E+01  0.4395474849E+01  0.3473130205E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
5  0.1040748151E-02  0.5606940086E-03  0.3625465644E-03  0.1272365716E-02  0.2685542880E-02  0.3217650758E+01  0.6102687668E+01  0.2343978062E+02 -0.3111960711E+02  0.2850458659E+02  0.3431325365E+02  0.6045602450E+01  0.4316686431E+01  0.3323667280E+01  0.3217650758E+01  0.6102687668E+01  0.0000000000E+00  0.0000000000E+00  0.2343978062E+02 -0.3111960711E+02  0.2850458659E+02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.6045602450E+01  0.4316686431E+01  0.3323667280E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
6  0.9570723948E-03  0.5229094135E-03  0.3590440042E-03  0.1091877514E-02  0.2463551224E-02  0.3107540210E+01  0.5890048917E+01  0.2377285920E+02 -0.3010282127E+02  0.2892856348E+02  0.4016845365E+02  0.5834917779E+01  0.4418255493E+01  0.3209862445E+01  0.3107540210E+01  0.5890048917E+01  0.0000000000E+00  0.0000000000E+00  0.2377285920E+02 -0.3010282127E+02  0.2892856348E+02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.5834917779E+01  0.4418255493E+01  0.3209862445E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
7  0.8634488458E-03  0.4780063194E-03  0.3578663896E-03  0.1008266660E-02  0.2213136886E-02  0.2972704949E+01  0.5632857969E+01  0.2401496848E+02 -0.2885907487E+02  0.2922723213E+02  0.4603525365E+02  0.5580119203E+01  0.4503175620E+01  0.3070559119E+01  0.2972704949E+01  0.5632857969E+01  0.0000000000E+00  0.0000000000E+00  0.2401496848E+02 -0.2885907487E+02  0.2922723213E+02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.5580119203E+01  0.4503175620E+01  0.3070559119E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
8  0.7790212392E-03  0.4377348176E-03  0.3513083036E-03  0.9256435549E-03  0.1986636447E-02  0.2796469072E+01  0.5295247197E+01  0.2416239501E+02 -0.2720957376E+02  0.2933542327E+02  0.5165847865E+02  0.5245635590E+01  0.4581556600E+01  0.2888457962E+01  0.2796469072E+01  0.5295247197E+01  0.0000000000E+00  0.0000000000E+00  0.2416239501E+02 -0.2720957376E+02  0.2933542327E+02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.5245635590E+01  0.4581556600E+01  0.2888457962E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
9  0.6991676518E-03  0.4024640898E-03  0.3371526475E-03  0.8253934927E-03  0.1774390674E-02  0.2587309777E+01  0.4883763540E+01  0.2452830557E+02 -0.2521401066E+02  0.2953408865E+02  0.5745035365E+02  0.4837864937E+01  0.4736234044E+01  0.2672149143E+01  0.2587309777E+01  0.4883763540E+01  0.0000000000E+00  0.0000000000E+00  0.2452830557E+02 -0.2521401066E+02  0.2953408865E+02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.4837864937E+01  0.4736234044E+01  0.2672149143E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
10  0.6062163637E-03  0.3674354654E-03  0.3233753433E-03  0.7119473920E-03  0.1530150761E-02  0.2355898629E+01  0.4409896724E+01  0.2533647759E+02 -0.2294364324E+02  0.3000302884E+02  0.6324245365E+02  0.4368108975E+01  0.5027241825E+01  0.2432503124E+01  0.2355898629E+01  0.4409896724E+01  0.0000000000E+00  0.0000000000E+00  0.2533647759E+02 -0.2294364324E+02  0.3000302884E+02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.4368108975E+01  0.5027241825E+01  0.2432503124E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
